"id","ing"
49229,"fish"
49230,"shallot"
49230,"radish"
49230,"fish"
49230,"garlic"
49230,"carrot"
49230,"cucumber"
49230,"chicken"
49230,"oyster"
49230,"bread"
49230,"vinegar"
49230,"cilantro"
49230,"onion"
49230,"soy_sauce"
49230,"cayenne"
49230,"vegetable_oil"
49230,"egg"
49230,"star_anise"
49231,"cane_molasses"
49231,"cilantro"
49231,"onion"
49231,"shallot"
49231,"fish"
49231,"cayenne"
49231,"shrimp"
49231,"seed"
49231,"garlic"
49231,"vegetable_oil"
49231,"tamarind"
49231,"scallion"
49231,"chicken_broth"
49231,"wine"
49232,"garlic"
49232,"fish"
49232,"lime_juice"
49233,"vinegar"
49233,"cilantro"
49233,"roasted_peanut"
49233,"fish"
49233,"scallion"
49233,"carrot"
49233,"basil"
49233,"rice"
49233,"mint"
49234,"sesame_oil"
49234,"starch"
49234,"lime_juice"
49234,"fish"
49234,"ginger"
49234,"lettuce"
49234,"garlic"
49234,"lime"
49234,"cilantro"
49234,"cayenne"
49234,"shrimp"
49234,"bell_pepper"
49234,"crab"
49234,"vegetable_oil"
49234,"egg"
49234,"thai_pepper"
49235,"vinegar"
49235,"cilantro"
49235,"roasted_peanut"
49235,"fish"
49235,"cayenne"
49235,"scallion"
49235,"bean"
49235,"carrot"
49235,"garlic"
49235,"rice"
49235,"egg"
49235,"corn"
49236,"cane_molasses"
49236,"pork"
49236,"cayenne"
49236,"fish"
49236,"cucumber"
49236,"pepper"
49236,"lettuce"
49236,"bean"
49236,"seed"
49236,"garlic"
49236,"mint"
49236,"lemongrass"
49236,"cilantro"
49236,"soy_sauce"
49236,"lime_juice"
49236,"scallion"
49236,"carrot"
49236,"pineapple"
49236,"basil"
49236,"vegetable_oil"
49236,"rice"
49236,"thai_pepper"
49237,"garlic"
49237,"shallot"
49237,"vegetable_oil"
49237,"chicken_broth"
49237,"rice"
49237,"turmeric"
49238,"butter"
49238,"cilantro"
49238,"brussels_sprout"
49238,"fish"
49238,"cayenne"
49238,"pepper"
49238,"scallion"
49238,"garlic"
49238,"sesame_seed"
49238,"mandarin_peel"
49238,"vegetable_oil"
49238,"rice"
49238,"mint"
49239,"vinegar"
49239,"pepper"
49239,"cayenne"
49239,"corn"
49239,"lime_juice"
49239,"grapefruit"
49239,"garlic"
49239,"pecan"
49239,"cabbage"
49239,"carrot"
49239,"mint"
49239,"soy_sauce"
49239,"wine"
49240,"soy_sauce"
49240,"ginger"
49240,"garlic"
49240,"vegetable_oil"
49240,"chicken"
49240,"lime"
49240,"star_anise"
49240,"turmeric"
49241,"coriander"
49241,"papaya"
49241,"roasted_peanut"
49241,"fish"
49241,"lime_juice"
49241,"shrimp"
49241,"carrot"
49241,"garlic"
49242,"cane_molasses"
49242,"roasted_peanut"
49242,"cayenne"
49242,"fish"
49242,"lime_juice"
49242,"ginger"
49242,"carrot"
49242,"garlic"
49242,"basil"
49242,"chicken"
49242,"mint"
49242,"cabbage"
49242,"lime"
49243,"vinegar"
49243,"cilantro"
49243,"lemon_juice"
49243,"meat"
49243,"fish"
49243,"black_pepper"
49243,"ginger"
49243,"garlic"
49243,"chicken"
49243,"soy_sauce"
49244,"vinegar"
49244,"radish"
49244,"fish"
49244,"lime_juice"
49244,"carrot"
49244,"garlic"
49244,"vegetable_oil"
49244,"chicken"
49244,"rice"
49245,"dill"
49245,"roasted_peanut"
49245,"lime_juice"
49245,"fish"
49245,"cayenne"
49245,"scallion"
49245,"garlic"
49245,"pineapple"
49245,"vegetable_oil"
49245,"rice"
49245,"turmeric"
49246,"lemon"
49246,"beef"
49246,"onion"
49246,"fish"
49246,"ginger"
49246,"scallion"
49246,"lettuce"
49246,"bean"
49246,"garlic"
49246,"beef_broth"
49246,"star_anise"
49247,"peanut_oil"
49247,"wheat"
49247,"sesame_oil"
49247,"radish"
49247,"fish"
49247,"black_pepper"
49247,"ginger"
49247,"bean"
49247,"carrot"
49247,"garlic"
49247,"mint"
49247,"lemongrass"
49247,"cilantro"
49247,"onion"
49247,"beef"
49247,"cayenne"
49247,"scallion"
49247,"basil"
49247,"beef_broth"
49247,"lime"
49247,"star_anise"
49248,"olive_oil"
49248,"cilantro"
49248,"fish"
49248,"lime_juice"
49248,"ginger"
49248,"shrimp"
49248,"lettuce"
49248,"cucumber"
49248,"bell_pepper"
49248,"scallion"
49248,"mint"
49248,"bread"
49249,"garlic"
49249,"fish"
49249,"lime_juice"
49250,"vinegar"
49250,"cilantro"
49250,"onion"
49250,"fish"
49250,"cayenne"
49250,"lettuce"
49250,"carrot"
49250,"vegetable_oil"
49250,"chicken"
49250,"rice"
49250,"egg"
49250,"soy_sauce"
49250,"bread"
49251,"cane_molasses"
49251,"fish"
49251,"lime_juice"
49252,"onion"
49252,"roasted_peanut"
49252,"shallot"
49252,"soy_sauce"
49252,"cayenne"
49252,"garlic"
49252,"soybean"
49252,"vegetable_oil"
49252,"turmeric"
49252,"thai_pepper"
49252,"lemongrass"
49253,"pork"
49253,"shallot"
49253,"fish"
49253,"black_pepper"
49253,"vegetable_oil"
49253,"mung_bean"
49253,"rice"
49253,"banana"
49254,"mint"
49254,"rice"
49254,"palm"
49254,"mango"
49255,"fenugreek"
49255,"pepper"
49255,"shallot"
49255,"fish"
49255,"coconut"
49255,"ginger"
49255,"carrot"
49255,"garlic"
49255,"sweet_potato"
49255,"chicken"
49255,"lemongrass"
49255,"coriander"
49255,"cilantro"
49255,"onion"
49255,"chicken_broth"
49255,"cayenne"
49255,"cumin"
49255,"scallion"
49255,"basil"
49255,"vegetable_oil"
49255,"turmeric"
49256,"cane_molasses"
49256,"vinegar"
49256,"cilantro"
49256,"tea"
49256,"fish"
49256,"lime_juice"
49256,"shrimp"
49256,"mango"
49256,"macaroni"
49256,"cucumber"
49256,"scallion"
49256,"rice"
49256,"mint"
49257,"sesame_oil"
49257,"soy_sauce"
49257,"ginger"
49257,"shrimp"
49257,"lime"
49257,"carrot"
49257,"garlic"
49257,"bell_pepper"
49257,"basil"
49257,"rice"
49257,"wine"
49258,"bean"
49258,"cucumber"
49259,"shallot"
49259,"fish"
49259,"black_pepper"
49259,"scallion"
49259,"garlic"
49259,"catfish"
49259,"vegetable_oil"
49259,"chicken_broth"
49260,"cilantro"
49260,"beef"
49260,"chicken_broth"
49260,"cayenne"
49260,"scallion"
49260,"rice"
49260,"mint"
49260,"star_anise"
49261,"vinegar"
49261,"pepper"
49261,"cilantro"
49261,"ginger"
49261,"shrimp"
49261,"carrot"
49261,"garlic"
49261,"soybean"
49261,"vegetable_oil"
49261,"cabbage"
