"id","ing"
48435,"wheat"
48435,"bacon"
48435,"potato"
48436,"butter"
48436,"milk"
48436,"wheat"
48436,"potato"
48436,"black_pepper"
48436,"scallion"
48436,"bean"
48436,"carrot"
48436,"pea"
48436,"cream"
48437,"egg"
48437,"almond"
48437,"wheat"
48438,"vegetable_oil"
48438,"wheat"
48438,"buttermilk"
48438,"whole_grain_wheat_flour"
48439,"butter"
48439,"pork"
48439,"ham"
48439,"shallot"
48439,"black_pepper"
48439,"parsley"
48439,"garlic"
48439,"smoke"
48439,"egg"
48439,"cream"
48440,"butter"
48440,"wheat"
48440,"vanilla"
48440,"egg"
48441,"butter"
48441,"buttermilk"
48441,"wheat"
48442,"wheat"
48442,"vanilla"
48442,"egg"
48442,"cream"
48443,"wheat"
48443,"rye_flour"
48443,"yeast"
48444,"butter"
48444,"wheat"
48444,"almond"
48444,"egg"
48445,"butter"
48445,"dill"
48445,"wheat"
48445,"beef"
48445,"onion"
48445,"potato"
48445,"parsley"
48445,"nutmeg"
48445,"lard"
48445,"cheddar_cheese"
48445,"cream"
48446,"butter"
48446,"caraway"
48446,"wheat"
48446,"yeast"
48446,"honey"
48446,"seed"
48446,"rye_flour"
48446,"orange"
48447,"butter"
48447,"wheat"
48447,"starch"
48447,"vanilla"
48447,"yeast"
48447,"cocoa"
48447,"egg"
48447,"milk"
48448,"butter"
48448,"wheat"
48448,"egg"
48448,"milk"
48449,"butter"
48449,"almond"
48449,"wheat"
48450,"butter"
48450,"lemon_juice"
48450,"wheat"
48450,"egg"
48450,"milk"
48450,"cream"
48451,"butter"
48451,"egg"
48451,"wheat"
48451,"apple"
48451,"cinnamon"
48452,"butter"
48452,"orange"
48452,"wheat"
48452,"cardamom"
48452,"egg"
48452,"milk"
48453,"butter"
48453,"carrot"
48453,"wheat"
48453,"cinnamon"
48453,"turnip"
48453,"egg"
48453,"milk"
48454,"butter"
48454,"cane_molasses"
48454,"caraway"
48454,"wheat"
48454,"yeast"
48454,"cumin"
48454,"buttermilk"
48454,"fennel"
48454,"seed"
48454,"rye_flour"
48454,"orange"
48455,"butter"
48455,"starch"
48455,"cardamom"
48455,"vanilla"
48455,"yeast"
48455,"egg"
48455,"milk"
48455,"whole_grain_wheat_flour"
48456,"almond"
48456,"rum"
48456,"red_wine"
48456,"raisin"
48456,"port_wine"
48456,"brandy"
48456,"fruit"
48456,"cinnamon"
48456,"orange"
48457,"orange"
48457,"red_wine"
48457,"cinnamon"
48457,"cardamom"
48457,"almond"
48457,"raisin"
48457,"port_wine"
48458,"butter"
48458,"cocoa"
48458,"coffee"
48458,"oat"
48458,"vanilla"
48458,"coconut"
48459,"rice"
48459,"cream"
48459,"apple"
48459,"cherry"
48459,"raspberry"
48459,"cinnamon"
48460,"butter"
48460,"cane_molasses"
48460,"turnip"
48460,"corn_flake"
48460,"egg"
48460,"cream"
48461,"wheat"
48461,"egg"
48461,"milk"
48462,"butter"
48462,"romano_cheese"
48462,"pepper"
48462,"potato"
48462,"bread"
48463,"cane_molasses"
48463,"butter"
48463,"wheat"
48463,"citrus"
48463,"almond"
48463,"ginger"
48463,"nutmeg"
48463,"cinnamon"
48463,"milk"
48464,"dill"
48464,"pepper"
48464,"vinegar"
48464,"vegetable_oil"
48464,"shrimp"
48464,"white_wine"
48465,"butter"
48465,"onion"
48465,"potato"
48465,"fish"
48465,"bread"
48465,"cream"
48466,"butter"
48466,"cardamom"
48466,"wheat"
48466,"egg"
48466,"cinnamon"
48467,"starch"
48467,"berry"
48467,"rhubarb"
48468,"butter"
48468,"vanilla"
48468,"wheat"
48468,"walnut"
48469,"butter"
48469,"buttermilk"
48469,"vegetable"
48469,"wheat"
48469,"lard"
48469,"cardamom"
48469,"egg"
48470,"butter"
48470,"fruit"
48470,"wheat"
48471,"strawberry"
48471,"brandy"
48471,"orange"
48471,"vanilla"
48471,"yogurt"
48471,"bitter_orange"
48471,"cream"
48472,"butter"
48472,"wheat"
48472,"apple"
48472,"pecan"
48472,"egg"
48472,"cinnamon"
48473,"pork"
48473,"wheat"
48473,"rutabaga"
48473,"beef"
48473,"potato"
48473,"black_pepper"
48473,"onion"
48473,"carrot"
48473,"lard"
48474,"butter"
48474,"wheat"
48474,"onion"
48474,"potato"
48474,"black_pepper"
48474,"parsley"
48474,"celery"
48474,"carrot"
48474,"chicken"
48474,"egg"
48474,"milk"
48475,"butter"
48475,"egg"
48475,"wheat"
48475,"cream"
48476,"butter"
48476,"pork"
48476,"black_pepper"
48476,"beef_broth"
48477,"butter"
48477,"wheat"
48477,"egg"
48477,"milk"
48477,"blueberry"
48478,"orange_peel"
48478,"bourbon_whiskey"
48478,"rum"
48478,"cardamom"
48478,"almond"
48478,"raisin"
48478,"port_wine"
48478,"whiskey"
48478,"cinnamon"
48479,"lemon_juice"
48479,"cinnamon"
48479,"starch"
48479,"raisin"
48479,"plum"
48479,"pear"
48480,"butter"
48480,"wheat"
48480,"rye_flour"
48481,"butter"
48481,"caraway"
48481,"wheat"
48481,"egg"
48481,"vanilla"
48481,"seed"
48481,"walnut"
